Date,Close,High,Low,Open,Volume,RSI_14,Trend_Average,Trend_Smoothed
2015-10-15,0.6662532687187195,0.6835112217452447,0.659447354591481,0.6662532687187195,1920260000,76.55773883678727,0.027777777777777735,0.013888888888888867
2015-10-22,0.6968802809715271,0.6995540255337778,0.6730594579367257,0.6740317234182456,1361400000,79.29950586826395,0.041666666666666664,0.027777777777777752
2015-10-29,0.6813238859176636,0.6983387367864847,0.6716011139926229,0.6856991680553071,1637448000,74.5312611687647,0.05555555555555553,0.041666666666666644
2015-11-05,0.7416051626205444,0.7763640779561147,0.6716011122212255,0.684726842694952,3315796000,79.64009674150866,0.0694444444444444,0.05555555555555553
2015-11-12,0.7542445659637451,0.7552168893023536,0.720700975493286,0.7399034631704787,1535564000,80.52232393215934,0.08333333333333333,0.06944444444444442
2015-11-19,0.7595488429069519,0.7722364675986757,0.751009140266262,0.7597928759626583,1070096000,80.89643744488052,0.0972222222222222,0.08333333333333331
2015-11-26,0.792975664138794,0.8085911583829364,0.7571087467187436,0.7610126348228663,1117976000,83.09946657344003,0.11111111111111106,0.0972222222222222
2015-12-03,0.7980997562408447,0.824938974278604,0.7873641039291618,0.7993197471390919,1726164000,83.41520148554432,0.125,0.11111111111111109
2015-12-10,0.8093229532241821,0.812006908394865,0.7851677057220429,0.8005392215713738,1283460000,84.11518636594236,0.13888888888888887,0.12499999999999996
2015-12-17,0.8066392540931702,0.8188388682223015,0.7832159833307681,0.810543142248962,1186808000,83.21078748727177,0.15277777777777773,0.13888888888888887
2015-12-24,0.8146909475326538,0.8281105512103882,0.7895597383894031,0.8041992743074708,578476000,83.77445497642935,0.16666666666666666,0.15277777777777776
2015-12-31,0.7693084478378296,0.817130948026974,0.760280680806577,0.8134710927849853,1446220000,69.59236811584546,0.18055555555555555,0.16666666666666666
2016-01-07,0.713921844959259,0.755156541788405,0.7112378901963119,0.7500326651688042,2404176000,56.92628410131843,0.1944444444444444,0.1805555555555555
2016-01-14,0.6704914569854736,0.707578368024474,0.6453602442697927,0.6992825832871048,2380008000,49.34265738153777,0.20833333333333334,0.19444444444444442
2016-01-21,0.691962718963623,0.7031863748512425,0.6639035792445745,0.6778111907829366,1469824000,52.69767745241537,0.2222222222222222,0.2083333333333333
2016-01-28,0.6880586743354797,0.7185577297709288,0.670979219579881,0.6975743880081556,1545844000,52.023009506270895,0.23611111111111105,0.2222222222222222
2016-02-04,0.6204729080200195,0.7039183428250195,0.6051013897410474,0.6890347741652361,2318592000,41.99860431751526,0.25,0.23611111111111108
2016-02-11,0.674883246421814,0.6812270568513589,0.6038813994762464,0.604613382077528,1937780000,50.301298640068346,0.2638888888888889,0.24999999999999997
2016-02-18,0.7763840556144714,0.7783360285047456,0.7234376853655227,0.7302695032229711,2750188000,61.40135978453231,0.27777777777777773,0.26388888888888884
2016-02-25,0.8037109971046448,0.8066389265757565,0.7641842401062614,0.7793117787531304,1617436000,63.74887301569367,0.2916666666666667,0.27777777777777773
2016-03-03,0.7770087718963623,0.8090881899074444,0.766968602351175,0.805659864963162,1215004000,59.91437773574457,0.3055555555555555,0.2916666666666667
2016-03-10,0.8105576038360596,0.8132513381471291,0.760112060425938,0.7816615846087624,1343656000,62.93125865949661,0.31944444444444436,0.3055555555555555
2016-03-17,0.8431269526481628,0.8492489546020338,0.7926813459438204,0.8076191428091107,1907992000,65.63521413475442,0.3333333333333333,0.3194444444444444
2016-03-24,0.8756958842277527,0.887695078953153,0.8328416507137659,0.8355353260415709,1148856000,68.13810769663755,0.34722222222222215,0.33333333333333326
2016-03-31,0.8766757845878601,0.8972458584588325,0.8480246811628004,0.8796143832506567,1915060000,68.21312124568358,0.3611111111111111,0.34722222222222215
2016-04-07,0.8996944427490234,0.8999393064473089,0.8605133901933016,0.8710432882153035,1665044000,69.9999110278945,0.375,0.3611111111111111
2016-04-14,0.8925929665565491,0.9173260126706608,0.8835323665131075,0.8972457276327976,1670180000,68.7165749749002,0.38888888888888884,0.375
2016-04-21,0.9136527180671692,0.9141425038758936,0.885246483999826,0.8928377845371687,1160724000,70.44692842505367,0.40277777777777773,0.38888888888888884
2016-04-28,0.8512079119682312,0.9134077857928892,0.8423921767629479,0.90802037583847,1708992000,59.87211134561161,0.4166666666666667,0.40277777777777773
2016-05-05,0.8830426931381226,0.8928379439876073,0.8499836923289611,0.8583097022584635,1361312000,62.92741189777932,0.4305555555555555,0.4166666666666667
2016-05-12,1.061806082725525,1.0738053396323184,0.855371012161172,0.8894095227377327,4923292000,74.61539240136986,0.4444444444444444,0.4305555555555555
2016-05-19,1.1061296463012695,1.118863377156401,1.0561738274576875,1.0576430097817309,2077464000,76.58643031147696,0.4583333333333333,0.4444444444444444
2016-05-26,1.1492668390274048,1.160315022076823,1.1077743679484526,1.1109660964929875,1387036000,78.34846744833945,0.47222222222222215,0.4583333333333333
2016-06-02,1.1337987184524536,1.1671891043380305,1.1210318096453729,1.155404193395031,1540812000,76.13584680024098,0.4861111111111111,0.47222222222222215
2016-06-09,1.16277015209198,1.1728363360000271,1.1274156415679084,1.1298708711937595,1947160000,77.42196173405543,0.5,0.4861111111111111
2016-06-16,1.1595783233642578,1.1826569179033006,1.142392068687564,1.154176982555826,1426352000,76.93005353277132,0.5138888888888888,0.5
2016-06-23,1.1453382968902588,1.1917411025563738,1.0942706489976637,1.1706266213096546,2465504000,74.6512194854725,0.5277777777777778,0.5138888888888888
2016-06-30,1.1698899269104004,1.1767644985598242,1.1301161965067634,1.1473023329508878,1293616000,75.97274352185991,0.5416666666666666,0.5277777777777777
2016-07-07,1.2958407402038574,1.3081166563976283,1.1723455477762428,1.1777468900241592,2087472000,81.34559394475168,0.5555555555555555,0.5416666666666666
2016-07-14,1.3311949968338013,1.3383150689800416,1.2727618906847056,1.3027150594642116,1677612000,82.5267306216223,0.5694444444444444,0.5555555555555555
2016-07-21,1.3763699531555176,1.4048500026751456,1.3017327192571884,1.3282485386175682,1950788000,83.92713286817448,0.5833333333333334,0.5694444444444443
2016-07-28,1.3795615434646606,1.4129519309142613,1.359674680924467,1.3795615434646606,1515200000,84.0245478747859,0.5972222222222222,0.5833333333333334
2016-08-04,1.4365217685699463,1.4608279771306654,1.3834901259442167,1.386190737736444,1697448000,85.69133751321168,0.611111111111111,0.5972222222222222
2016-08-11,1.5013383626937866,1.5590349659462872,1.441186647107021,1.4441328755655645,3562976000,87.31341488068817,0.625,0.611111111111111
2016-08-18,1.5207343101501465,1.554615705062679,1.4932363715430963,1.4991288287702458,1506204000,87.76055508681665,0.6388888888888887,0.6249999999999999
2016-08-25,1.508778691291809,1.5380490868068248,1.4945125387756972,1.5240288862599507,1654796000,85.75423460889314,0.6527777777777778,0.6388888888888888
2016-09-01,1.529685616493225,1.558956002116992,1.5087781814351773,1.5100080581532975,1456440000,86.34224246728876,0.6666666666666666,0.6527777777777777
2016-09-08,1.4856574535369873,1.5432144324044186,1.4098987401383074,1.5282101905227192,2402644000,78.95158182483974,0.7435897435897435,0.6876780626780626
2016-09-15,1.5953599214553833,1.6051987027380772,1.4846734560937904,1.4881171351015052,2502108000,82.8830652450477,0.8205128205128204,0.7435897435897435
2016-09-22,1.6425859928131104,1.643815869718764,1.562645870545893,1.6047066989616094,1537444000,84.24716408326226,0.8974358974358975,0.8205128205128204
2016-09-29,1.6782517433166504,1.7144092594584863,1.624630348964717,1.6398804251008068,1596276000,85.20603192271287,0.9743589743589745,0.8974358974358974
2016-10-06,1.633976936340332,1.6718562266517096,1.6064283295809194,1.6580819819157564,1742808000,78.79417109755356,1.0512820512820513,0.9743589743589745
2016-10-13,1.6349613666534424,1.6477518086583487,1.566827738150415,1.6147918956688136,1384512000,78.83231280588498,1.1282051282051284,1.0512820512820513
2016-10-20,1.7749178409576416,1.7943494514216438,1.6307795673548855,1.6541466433840553,1662680000,83.40288183420785,1.205128205128205,1.1282051282051282
2016-10-27,1.6912879943847656,1.7918896030974056,1.679727432947527,1.7884460415873784,1700980000,73.22804830261512,1.2820512820512822,1.2051282051282053
2016-11-03,1.7208046913146973,1.7653252827776822,1.637666942218058,1.6991593928073738,2012440000,74.41445102519883,1.3589743589743588,1.282051282051282
2016-11-10,2.25382137298584,2.2766964318506875,1.642094464387852,1.758438195563761,6007496000,86.25767650895916,1.435897435897436,1.3589743589743588
2016-11-17,2.311378002166748,2.342861961908928,2.229715858495488,2.2705469303311183,2619088000,86.95962396841223,1.512820512820513,1.4358974358974361
2016-11-24,2.2712368965148926,2.342674921924057,2.268773459622028,2.3259239739198687,1359368000,83.74676870975183,1.5897435897435896,1.5128205128205128
2016-12-01,2.341935634613037,2.3476013510193616,2.088207530476053,2.2687732569013663,3095700000,84.81116874386223,1.6666666666666667,1.5897435897435896
2016-12-08,2.375930070877075,2.3921883747631933,2.1564427334882605,2.3448913839462047,2736964000,85.30934962010649,1.794871794871795,1.6837606837606838
2016-12-15,2.606995344161988,2.6143854190773075,2.379625266095292,2.3870153410106125,4004924000,88.15356188678005,1.9230769230769234,1.794871794871795
2016-12-22,2.6912434101104736,2.954332424356151,2.6178345839645845,2.6313832527311,4856340000,88.99050926805188,2.051282051282051,1.9230769230769231
2016-12-29,2.5715227127075195,2.7570153121578413,2.4481072607604872,2.584085863834837,6089516000,80.30767702565232,2.1794871794871793,2.051282051282051
2017-01-05,2.5904903411865234,2.689764524500146,2.489245361794046,2.5749711149415453,4129984000,80.63013475925885,2.307692307692308,2.1794871794871793
2017-01-12,2.53605055809021,2.58654984580953,2.4414567783841865,2.5675818963009847,2318472000,76.7457842622237,2.4358974358974357,2.307692307692308
2017-01-19,2.655277729034424,2.6924747776807187,2.536789148237451,2.5390061473095136,2457612000,79.11840454684904,2.5641025641025643,2.435897435897436
2017-01-26,2.8070220947265625,2.811209655369074,2.628426920727762,2.6579874575068114,2379560000,81.68032854323006,2.692307692307692,2.564102564102564
2017-02-02,2.9218153953552246,2.97871946725575,2.7604640511261813,2.7910098673052985,2558556000,83.34502550807733,2.8205128205128207,2.692307692307692
2017-02-09,2.685084342956543,2.9732998471822607,2.618326761618891,2.9279736474239386,4898036000,69.34963407417193,2.948717948717949,2.8205128205128207
2017-02-16,2.728440046310425,2.7540592237336448,2.5813762137632392,2.6946917158558468,2196640000,70.3322102924099,3.076923076923077,2.948717948717949
2017-02-23,2.535304546356201,2.62409808086298,2.360430301449081,2.602146387107232,4468356000,60.957491920361086,3.205128205128205,3.0769230769230766
2017-03-02,2.430973052978516,2.5365389586782854,2.3473590861178164,2.522479923141099,3744704000,56.57082672875313,3.3333333333333335,3.205128205128205
2017-03-09,2.529385089874268,2.540237563098295,2.402360791956771,2.414940035580642,2888988000,59.529286956942805,3.4615384615384617,3.3333333333333335
2017-03-16,2.665534734725952,2.712151409391769,2.5259314593659816,2.5399904863569707,3921604000,63.25831943311759,3.58974358974359,3.4615384615384617
2017-03-23,2.647528886795044,2.6956253387286915,2.5547888166552712,2.657641345053776,2262520000,62.43892599407064,3.7179487179487185,3.58974358974359
2017-03-30,2.4672293663024902,2.713138291066771,2.454156861693119,2.654682378552355,3429900000,54.78626920077515,3.8461538461538463,3.7179487179487176
2017-04-06,2.400141477584839,2.509160434815101,2.376463242502881,2.472409691317144,2852760000,52.2215444635491,3.9743589743589745,3.8461538461538467
2017-04-13,2.45859694480896,2.490661102742193,2.3552508758461403,2.375969533466906,1755128000,54.23200971352696,4.102564102564102,3.9743589743589745
2017-04-20,2.565642833709717,2.5994335299518747,2.4519375430858443,2.4731494648264527,1833176000,57.73899411342899,4.230769230769231,4.102564102564102
2017-04-27,2.571315288543701,2.635444070444625,2.529631462696719,2.5730418236247736,1942556000,57.92298767397009,4.3589743589743595,4.230769230769231
2017-05-04,2.9916043281555176,3.0046768304068023,2.523464791259421,2.5774808645294267,3780224000,68.77160071859208,4.487179487179488,4.35897435897436
2017-05-11,3.150200128555298,3.389942912340836,2.95756728540158,2.9610203552768284,6382020000,71.73324923024072,4.615384615384616,4.487179487179488
2017-05-18,3.417814254760742,3.479476486271869,3.1336745865776767,3.194103545231852,4508256000,75.88860460231339,4.743589743589744,4.615384615384616
2017-05-25,3.564126968383789,3.629557619148974,3.368822108303382,3.45672158689816,3264336000,77.80931018453042,4.871794871794871,4.743589743589744
2017-06-01,3.681903123855591,3.700668241179617,3.518696617076726,3.579929786022716,3179512000,79.24271541570101,5.0,4.871794871794871
2017-06-08,3.746098756790161,4.1604116640265145,3.5088196237373777,3.789060817584943,9409348000,80.00101182694488,5.0,4.957264957264957
2017-06-15,3.937453031539917,3.9935013663138994,3.617212456153005,3.6285703753294976,4445056000,82.10012487876294,5.0,5.0
2017-06-22,3.7468395233154297,3.958934144857392,3.5986942109570355,3.945600864240521,4616120000,73.79141089965611,5.0,5.0
2017-06-29,3.532029390335083,3.7214081961243775,3.421661065811052,3.718445506170245,3324744000,65.71960502442123,5.0,5.0
2017-07-06,4.012512683868408,4.024611156023369,3.4507955505406778,3.502893389471875,4262912000,72.86860414457732,5.0,5.0
2017-07-13,4.076462745666504,4.135720777911725,3.91967566264768,4.024611673113825,4705556000,73.65606228587261,5.000000000000001,5.0
2017-07-20,4.129795551300049,4.195720233977688,4.0389331272799165,4.096956831986467,3137412000,74.32532771800064,5.000000000000001,5.000000000000001
2017-07-27,4.058931350708008,4.1663369593308826,3.890292828160359,4.154732033530085,2765704000,71.71818886621026,5.0,5.000000000000001
2017-08-03,4.249545574188232,4.310037939530373,4.041401446729356,4.05843820662517,3035048000,74.32686043974924,5.0,5.0
2017-08-10,4.077696323394775,4.2631250602818,3.775480368071259,4.250779344855941,5465468000,68.21763864429627,4.999999999999999,5.0
2017-08-17,4.093747138977051,4.104858051789463,3.8856031922636536,4.069303413354391,2780296000,68.47824478282602,4.999999999999999,4.999999999999999
2017-08-24,4.094385147094727,4.13392528274225,4.009867788983118,4.129476628613536,1924892000,68.48930516778175,5.000000000000001,5.0
2017-08-31,4.097597599029541,4.248097676456481,4.041994605113027,4.114649359803368,2151152000,68.54914459528109,5.0,5.0
2017-09-07,4.210287570953369,4.239200996885882,4.020988791643827,4.1144025225046095,2411616000,70.65440437963993,5.0,5.0
2017-09-14,4.592590808868408,4.725050680703013,4.1467756373702285,4.171240877043359,5162164000,76.42085603732258,5.0,5.0
2017-09-21,4.342745780944824,4.514992750952778,4.2050967761929225,4.488797168888431,4280752000,67.1361233412469,5.0,5.0
2017-09-28,4.469769477844238,4.497200488392353,4.294062721864276,4.349913175655524,2375996000,69.18589633427993,5.0,5.0
2017-10-05,4.718625545501709,4.768297942562277,4.423556932646428,4.4942352925375,2824040000,72.7692869923342,5.0,5.0
2017-10-12,4.882719039916992,4.915339688928777,4.693667658452283,4.722087113280876,2779572000,74.84645502743646,5.0,5.0
2017-10-19,4.785843372344971,4.932389236516664,4.724309315323899,4.805119458826289,2686492000,71.38447608269611,5.0,5.0
2017-10-26,5.120452880859375,5.188906919599491,4.789551314147896,4.813522577225038,2313476000,75.58512136423991,5.0,5.0
2017-11-02,5.168888568878174,5.261313847624999,5.032721967828527,5.090796740598559,2036580000,76.1313248903175,5.0,5.0
2017-11-09,5.189152240753174,5.403905106563483,4.951664485056122,5.072756184655853,3845436000,76.36950750438314,5.0,5.0
2017-11-16,5.311479568481445,5.3626348357479205,5.202002545267975,5.263290069879653,2109348000,77.80912214515308,5.000000000000001,5.000000000000001
2017-11-23,4.857423782348633,5.375265378441247,4.729075965965675,5.331493653405702,2513188000,62.57140810022238,5.0,5.0
2017-11-30,4.68035888671875,5.012232341260191,4.465704362320265,4.926172801912222,4324680000,57.81643009016719,5.0,5.0
2017-12-07,4.604190826416016,4.816867102836817,4.596771722000234,4.747128747704688,2391520000,55.850252084203575,5.0,5.0
2017-12-14,4.866820812225342,4.898227361347245,4.565117192317534,4.597760494590309,2247824000,60.800310113488834,5.0,5.0
2017-12-21,4.875968933105469,4.945212464821205,4.729568916165073,4.870281379850189,1451748000,60.964487830281634,4.999999999999999,5.0
2017-12-28,5.254334926605225,5.284752819787678,4.785211280437794,4.8997099698152695,1790532000,67.10168552415352,5.0,5.0
2018-01-04,5.531558036804199,5.564201343807606,5.21996270494899,5.335698194783758,3124272000,70.73245402616338,5.0,5.0
2018-01-11,5.557275295257568,5.626271204294311,5.358695318417924,5.564199602352781,2006704000,71.05162909527773,5.0,5.0
2018-01-18,5.831281661987305,5.947264287412078,5.506826905121715,5.537986289709034,2624156000,74.27110022575036,5.0,5.0
2018-01-25,6.078578472137451,6.1643908186953285,5.830044449268708,5.885686063804972,2430764000,76.78094827556015,5.000000000000001,5.0
2018-02-01,5.658172607421875,6.105781897867674,5.044874268654357,5.898546063140336,4320624000,65.14635352810623,5.0,5.0
2018-02-08,5.970264434814453,5.999198425158917,5.378975121161816,5.783801937259093,5282288000,68.91238161715803,4.75,4.916666666666667
2018-02-15,5.972487926483154,6.231161736195677,5.9687786110497365,6.053601843972812,2915088000,68.93813300753713,4.5,4.75
2018-02-22,5.984605312347412,6.155488041650762,5.922780879251604,6.002658035490996,2397528000,69.08841006705569,4.25,4.5
2018-03-01,5.984366416931152,6.040043092659508,5.489710787291383,5.986098569687674,3792340000,69.08131413765308,4.0,4.25
2018-03-08,6.155107021331787,6.297639098233959,5.923739593873217,6.01183252594898,2647764000,71.34645941879526,4.0476190476190474,4.099206349206349
2018-03-15,6.1506547927856445,6.251119665196591,5.864600820803076,6.168718741210826,2508564000,71.19997878241234,4.095238095238095,4.0476190476190474
2018-03-22,5.4773383140563965,6.186286714952846,5.369697057369558,6.087306221908845,4253144000,53.3582834558775,4.142857142857143,4.095238095238095
2018-03-29,5.598341464996338,5.827481171690999,5.295460674789623,5.54563399912594,3295320000,55.51565797669412,4.190476190476191,4.142857142857143
2018-04-05,5.598341464996338,5.669854821025645,5.27244758912622,5.656740019423296,3085672000,55.51565797669412,4.238095238095238,4.190476190476191
2018-04-12,5.849009990692139,5.920276038161983,5.633974798642428,5.691383624656499,2286336000,59.96470085962361,4.285714285714286,4.238095238095238
2018-04-19,5.361283302307129,5.7680932706178405,5.203904256581434,5.734687267632602,2288792000,49.57538572006368,4.333333333333333,4.285714285714286
2018-04-26,5.600072860717773,5.698806012596054,5.457045696011631,5.523115270064441,1626552000,53.79616612005293,4.3809523809523805,4.333333333333333
2018-05-03,6.3293137550354,6.33154101092825,5.586711997303164,5.631995757981152,2634796000,63.76994132677246,4.428571428571428,4.3809523809523805
2018-05-10,6.08755350112915,6.446110529732039,5.975952836595889,6.382268194695388,4249032000,59.206918984650414,4.476190476190475,4.428571428571428
2018-05-17,6.125413417816162,6.244932424861194,5.945021279386612,6.089285527023688,2605344000,59.69331841380493,4.523809523809523,4.476190476190475
2018-05-24,6.2641472816467285,6.272813402871911,6.072253855239103,6.125488869775618,1473164000,61.50466741541896,4.571428571428572,4.523809523809524
2018-05-31,6.565232276916504,6.600887569443484,6.221557628845017,6.2322044395516345,2320928000,65.16356391209693,4.6190476190476195,4.571428571428572
2018-06-07,6.497141361236572,6.578107941366486,6.417908004873746,6.561518581348384,1652644000,63.68924016447252,4.666666666666667,4.6190476190476195
2018-06-14,6.494913578033447,6.665512867044007,6.314409882767858,6.542206031684622,2183256000,63.63850880961873,4.714285714285714,4.666666666666667
2018-06-21,5.836534023284912,6.545178057220965,5.831086410115906,6.526855469607792,2392268000,50.76816960704571,4.761904761904762,4.714285714285714
2018-06-28,5.864264965057373,6.041549688320115,5.775622603426002,5.826628975376629,1310616000,51.21570051858826,4.80952380952381,4.761904761904762
2018-07-05,6.1289544105529785,6.292620815472831,5.880607026429412,5.919480831920526,1633972000,55.38457463844343,4.857142857142857,4.80952380952381
2018-07-12,6.232204914093018,6.296582136945266,6.070766683884154,6.174265649660032,1429308000,56.93070706367818,4.904761904761904,4.857142857142857
2018-07-19,6.236413955688477,6.310200172072005,6.023721425347898,6.2133866375927225,1433420000,56.99613223834052,4.952380952380952,4.904761904761904
2018-07-26,6.102706909179688,6.353530345686417,5.995494511491077,6.216357736836621,1528428000,54.18050006475152,5.0,4.952380952380952
2018-08-02,6.398593425750732,6.443657707673918,5.972466509086603,6.031396106328039,1211696000,59.00663704403412,5.0476190476190474,5.0
2018-08-09,6.4149370193481445,6.527844505867992,6.256965242244965,6.416422302397836,1893240000,59.26188209073488,5.095238095238095,5.0476190476190474
2018-08-16,6.507541656494141,6.512493860058797,5.910814822728723,6.484762275725724,4222680000,60.7530268500952,5.142857142857143,5.095238095238095
2018-08-23,6.89553689956665,6.92054490869395,6.455048255200629,6.46891404463612,2653464000,66.31615270991365,5.190476190476191,5.142857142857142
2018-08-30,6.8975749015808105,7.066038129704564,6.816564027577982,6.868093978417079,1438076000,66.34313937459325,5.238095238095238,5.190476190476191
2018-09-06,6.644383907318115,6.883700547567421,6.488803189017425,6.881223091914624,1500560000,59.920263004037885,5.285714285714286,5.238095238095238
2018-09-13,6.738030910491943,6.914421722193004,6.64562411276081,6.710284158039885,1422380000,61.4084452947043,5.333333333333333,5.285714285714286
2018-09-20,6.612674236297607,6.694924076555149,6.408536676324373,6.615894976434542,1708560000,58.28846297177889,5.3809523809523805,5.333333333333333
2018-09-27,7.103446960449219,7.25283382162987,6.5931028466991295,6.647853063986825,2250400000,65.64720737550135,5.428571428571428,5.3809523809523805
2018-10-04,6.086722373962402,7.091555465152712,6.084492521811402,7.067277057965093,2184908000,47.10620424405841,5.476190476190477,5.428571428571428
2018-10-11,6.021565914154053,6.190524800934045,5.803555011324231,5.999516889291642,2521812000,46.20556657314096,5.523809523809523,5.476190476190477
2018-10-18,4.940182685852051,6.1293343402913765,4.926309308161859,6.090934947763592,3017196000,34.437392344760525,5.571428571428572,5.523809523809525
2018-10-25,5.223100185394287,5.266702553789427,4.3604697950016105,4.842571885390855,3927484000,38.82712947817516,5.6190476190476195,5.571428571428572
2018-11-01,5.296432971954346,5.499827756805167,5.085606290104554,5.259519673272851,2181644000,39.94946380418242,5.666666666666667,5.6190476190476195
2018-11-08,4.885183334350586,5.2379649192674,4.673861028757757,5.237221635261172,2713000000,35.96445824217557,5.564102564102565,5.616605616605617
2018-11-15,3.5850441455841064,5.086100491067601,3.3026208011329152,4.879237421778629,7219576000,26.846859563293123,5.461538461538461,5.564102564102565
2018-11-22,3.965573310852051,3.970775827040442,3.537478761357149,3.5503612498988484,2769384000,32.25983415037612,5.358974358974359,5.461538461538461
2018-11-29,3.8922414779663086,4.327520452276788,3.8578054124983976,3.963838195750952,2981652000,31.7719284810964,5.256410256410256,5.358974358974359
2018-12-06,3.692538261413574,3.9397820225890383,3.5913592454466268,3.755527087890671,3329504000,30.422512004769374,5.153846153846154,5.256410256410256
2018-12-13,3.434879302978516,3.803637312074817,3.383297790263008,3.739408509279864,2915808000,28.72723330994253,5.051282051282051,5.153846153846154
