Date,Close,High,Low,Open,Volume,RSI_14
2020-04-09,62.825927734375,63.801307420491455,59.09997665000158,60.9154742805613,161146000,48.12520772484091
2020-04-16,62.86275100708008,64.41638923003246,60.20036213870567,63.40468639577863,208160000,48.18876382680424
2020-04-23,66.75779724121094,67.67893321616539,61.319558729542514,63.27778232558525,231026000,54.53418917664691
2020-04-30,67.04743194580078,68.37315348207125,64.64381560693721,65.93172186809926,182246000,54.97576550847054
2020-05-07,67.14845275878906,70.4926138535386,66.10688495282199,67.97503541728962,147996000,55.13942103103227
2020-05-14,70.00442504882812,70.18855809713762,65.88344860787369,66.43632613879925,161384000,59.60927921504017
2020-05-21,70.55780029296875,71.71034600498756,69.23655898108824,70.06812289162369,128816000,60.43194603586847
2020-05-28,71.48043823242188,71.9866389762385,69.47095879646541,69.51375536115873,145290000,61.82794217631245
2020-06-04,72.9469985961914,73.36546488374049,69.90540498579188,71.18284757328904,151156000,64.00200059272012
2020-06-11,72.2139663696289,72.65587356967254,68.97431337080744,71.78400363356336,174008000,62.098238285395055
2020-06-18,71.260986328125,73.44916969488769,70.73248364105814,72.11643171194977,189360000,59.61553927128881
2020-06-25,71.56304931640625,71.80988132033555,67.03300698846306,71.1579702515686,222520000,60.159253442941775
2020-07-02,74.4473876953125,75.48247833989012,71.98007008331875,72.0059484884475,122620000,65.00436342933872
2020-07-09,75.3252182006836,78.48485116255978,73.8253263455941,74.96741587585475,166434000,66.34578350014702
2020-07-16,78.0547866821289,78.975429036684,73.96515638813413,74.6464311230307,133630000,70.17413620069998
2020-07-23,75.74224090576172,78.22299101049556,74.06916575638412,77.97915085474509,144526000,63.575650263092236
2020-07-30,73.3331527709961,76.5310111385997,72.35877166310307,74.49714178001123,226490000,57.5089859651734
2020-08-06,74.97588348388672,75.48471914845257,72.95445958063229,73.24060275848387,155078000,60.29152180991073
2020-08-13,77.01173400878906,78.31306532114763,74.78975270865921,75.16099540227565,157520000,63.483074862909405
2020-08-20,82.22952270507812,82.56990571830403,76.54743630506891,76.8086957962805,216076000,70.11322248347612
2020-08-27,86.00662994384766,86.25047010892284,80.90429423256259,82.29421050983254,190410000,73.81895064190805
2020-09-03,77.48100280761719,85.08269952856662,76.04032459241796,85.08269952856662,202040000,56.722633789939465
2020-09-10,75.68650817871094,78.83066582872308,74.51505482745117,77.66414061234825,151102000,53.893387938374
2020-09-17,70.42693328857422,75.05939613121465,69.99597578561351,74.44739607996503,222262000,46.56268706836686
2020-09-24,73.13361358642578,74.136363858657,70.16019382875089,70.21891381553795,149218000,50.308636641958714
2020-10-01,72.67030334472656,74.5986697106075,71.46152823492042,73.86364860772909,143370000,49.66683120800301
2020-10-08,78.03439331054688,79.31731826522811,72.90917068644733,72.90917068644733,172720000,56.57426670867381
2020-10-15,79.2899398803711,80.55495187189551,75.9238870410387,76.99282152843543,187836000,58.0262505631861
2020-10-22,75.47351837158203,81.73087512065813,75.37399131080028,79.27699811538547,154514000,52.30173292955277
2020-10-29,87.0442123413086,88.15072670787647,75.75319455850159,75.75916299311675,282004000,63.92257657256401
2020-11-05,87.22238159179688,90.47448031790562,85.46022760145189,88.63021857622758,197902000,64.06774679341027
2020-11-12,86.92727661132812,89.52945367518497,86.81630623707748,86.96957960537154,126296000,63.61118039279884
2020-11-19,88.15396118164062,88.50778456369889,85.48112000333732,86.50924740613036,166976000,64.73613614431484
2020-11-26,90.96663665771484,91.34982383230648,87.33633246722589,88.23657136470943,113352000,67.2371738386118
2020-12-03,88.78596496582031,91.92460231623156,87.97381741715317,90.7705682440946,130606000,63.478191959737075
2020-12-10,87.73445129394531,89.44584304553801,86.60579444017195,88.07284484619076,143590000,61.68731411343613
2020-12-17,86.2106704711914,88.17158228867463,84.54953202838814,88.00865009098204,188800000,59.08585385981826
2020-12-24,86.56598663330078,89.19951689905781,85.87326847927733,86.34105407944023,86906000,59.514596763736954
2020-12-31,86.35548400878906,87.61750423959676,84.54953130442127,86.3619536099097,133224000,59.11933913621615
2021-01-07,87.30647277832031,90.06540061887988,85.8588312634602,86.59284999488607,159528000,60.398916045433964
2021-01-14,93.90025329589844,94.73679100761188,85.67172495824674,87.26766632873911,134932000,67.90102592316344
2021-01-21,91.10796356201172,96.2869321638962,90.02359923762432,94.45262568559644,186494000,62.50125013565955
2021-01-28,103.01557159423828,105.3261227909704,90.083325052909,91.76236877049756,227596000,72.53270658414702
2021-02-04,104.2751007080078,105.67681722462868,101.64804783060949,102.95685115681792,133094000,73.34496609535373
2021-02-11,105.9138412475586,107.12660292229734,103.3763603862326,104.48063474601072,80122000,74.40547116284212
2021-02-18,104.2646484375,106.134044145273,99.62910352863938,105.02206252387178,137244000,71.32972848837963
2021-02-25,100.85779571533205,104.72248644461222,100.02623174377044,102.88518802714673,158704000,65.32249513683766
2021-03-04,102.26712036132812,105.93872536610736,100.53730693633014,100.69158262664148,178530000,66.57649723762995
2021-03-11,104.06111907958984,105.78396170462956,101.69382976879388,103.21413287470202,141072000,68.15514577950871
2021-03-18,101.77096557617188,103.42065313930686,100.40842351779612,102.56421310108716,163042000,63.99951169730929
2021-03-25,102.94391632080078,104.17294313992626,100.06255940268667,101.75852893678048,132774000,65.17084750760523
2021-04-01,111.95374298095705,112.21848788242524,104.35025270524666,104.40300425638677,130136000,72.55710303702904
2021-04-08,112.21051025390624,113.91245568157476,111.39562151069796,113.36106648901708,122902000,72.73456357398729
2021-04-15,114.12394714355467,115.3760199120928,112.39613091672372,113.31229320571607,120460000,74.07971379167344
2021-04-22,118.43453979492188,122.04085649592916,112.29064351002296,114.12097114828134,162300000,76.85052538790853
2021-04-29,117.281494140625,121.25168773014192,115.04011154882537,119.94836689127636,169410000,74.55471241453225
2021-05-06,111.42623901367188,120.25094221696524,110.97686749461866,116.97793903629255,136940000,64.08509730926716
2021-05-13,114.89131927490234,116.60520160688232,111.60737414328848,112.52153938508415,109788000,67.0353314783377
2021-05-20,121.10289764404295,121.57138180582484,115.50739893224728,115.85326441138432,108602000,71.54741273640798
2021-05-27,120.49329376220705,121.52440544721397,119.53383367054074,121.2725997576454,99394000,70.5271431756831
2021-06-03,123.9827651977539,124.65955991861408,118.5798583215934,119.1864821663586,113330000,72.90863195544487
2021-06-10,125.1039581298828,126.26396069977676,123.56469416099482,124.11265117605522,127522000,73.64549463667261
2021-06-17,125.86534118652344,127.19354569347414,124.01559724527095,124.93126598082632,145996000,74.15949585476133
2021-06-24,124.7252426147461,126.93427723541704,124.16937328438868,126.45454721132012,125484000,71.8982313645827
2021-07-01,129.46429443359375,130.02403641573528,124.261186162883,124.261186162883,76310000,75.273312882674
2021-07-08,131.45985412597656,132.36904573012336,127.43639994108982,127.64541666228637,86360000,76.55046547250306
2021-07-15,131.9754180908203,131.99209326245386,127.9310814953086,131.87539743473786,90978000,76.88267866884946
2021-07-22,135.73858642578125,139.3509779951408,131.7758492326233,132.024670711678,159890000,79.19911438892748
2021-07-29,135.38723754882812,136.50494459321888,133.55093403692595,135.7376742520812,98970000,78.40912914136584
2021-08-05,137.04042053222656,138.19320936355243,134.96077775626034,135.38725510303064,69038000,79.447904878608
2021-08-12,135.92620849609375,138.33528463467923,135.52386306026838,137.06381048761497,81472000,76.7671407394063
2021-08-19,142.27610778808594,142.63740310872157,134.717912951014,134.82888331284184,82914000,80.75300698115738
2021-08-26,145.15447998046875,146.12836758797877,141.35050630083472,141.9461804104822,98980000,82.24037565500895
2021-09-02,144.2005157470703,145.63521830345877,142.82851973090973,145.2614848938032,71604000,80.03290891363743
2021-09-09,144.521484375,145.33065537030953,141.07332339239773,144.2005101255327,107434000,80.22523385855625
2021-09-16,140.27410888671875,144.51550966618672,136.4069122786985,144.43688730435292,155448000,70.54217802108278
2021-09-23,133.88685607910156,142.22984776284983,133.6171374771324,140.9419414384471,119594000,59.00791508492255
2021-09-30,136.7064971923828,137.2021506415427,130.54816596561193,133.69176941289098,139102000,61.964526326397376
2021-10-07,137.24990844726562,140.10007134430936,135.60769291967813,138.20838132699913,92674000,62.52550898594572
2021-10-14,141.74363708496094,143.5677609554498,138.68214878400752,139.2922504245526,92496000,66.87624797854909
2021-10-21,145.7372283935547,148.41503581517193,136.103855528247,141.5216909257246,146222000,70.18870044172684
2021-10-28,146.09800720214844,147.9124265988532,142.90264687533926,146.60461038642669,132680000,70.47594264877117
2021-11-04,145.93478393554688,150.3224944950599,144.63990701522164,146.50606790528607,103080000,70.14663643458042
2021-11-11,148.3592987060547,149.7676367155625,145.76359145834556,146.41351300941514,78304000,72.22285954099345
2021-11-18,146.02584838867188,151.13416023024394,144.20646296508215,148.44289736785382,105622000,67.36678880893768
2021-11-25,140.9503936767578,146.1696761743909,140.83295370785092,144.33188417680142,113334000,58.2004163947727
2021-12-02,148.0194091796875,148.45334322612376,139.983967551589,141.15542090286144,112358000,65.28531366968623
2021-12-09,146.67379760742188,148.89975063024158,141.57195476961624,147.47748615404856,116376000,63.09307048703965
2021-12-16,146.25628662109375,147.85122574410812,139.58886064514118,147.37895998860802,129054000,62.39299966583885
2021-12-23,145.81385803222656,147.87220868679785,144.8185721761895,146.39609175336835,62720000,61.612825798742584
2021-12-30,137.0045928955078,146.36923465375125,136.8752008669586,145.75961899436237,128060000,48.58578106697114
2022-01-06,140.98023986816406,142.14100166724262,132.5128537106535,136.84930865241728,129698000,53.376817837105634
2022-01-13,135.01251220703125,142.510506600204,134.86123592238502,141.17184588477122,98570000,46.38892220865524
2022-01-20,128.63076782226562,137.26188507926494,124.05439007563048,135.87048023563764,194636000,40.31127656747073
2022-01-27,147.33863830566406,151.38298955602258,128.08782340888857,130.74174192875444,235776000,57.77566960582092
2022-02-03,140.7861785888672,148.4147497397738,136.22776736839478,144.6100622582764,213648000,52.03310801127604
2022-02-10,136.83937072753906,140.76427732252057,132.66016020658233,138.8423805275271,150806000,48.88150469391778
2022-02-17,126.9835433959961,136.19440997508943,126.90243039415532,135.508161479643,128164000,42.03465148117387
2022-02-24,134.11624145507812,135.46932949948604,124.17633087294966,124.41071720155442,147684000,47.739752636773204
2022-03-03,133.2349395751953,136.06932355656426,125.26742809865002,135.3374840756648,150912000,47.122618103177025
2022-03-10,133.06027221679688,133.56736137945887,125.81707531334452,130.8427632594416,143470000,46.992958641918925
2022-03-17,137.85057067871094,140.83295049611846,132.09333944665215,132.69250652121806,151604000,50.976884211335324
2022-03-24,141.9720458984375,143.48289508724196,137.38865273791737,138.61594813712583,113312000,54.16854068322835
2022-03-31,136.5293426513672,143.3647199138886,135.77502657051096,141.77699459247694,114902000,49.57812538775938
2022-04-07,129.67181396484375,137.05236856679738,126.97459009344604,135.9739649976805,102616000,44.46527076815925
2022-04-14,127.64093780517578,131.30159318507793,125.9817508152555,130.03361205747396,83732000,43.04934532548884
2022-04-21,114.47827911376952,129.6932092356929,112.59097040034956,128.74023394536638,222722000,35.22105878809171
2022-04-28,121.99716186523438,122.562485026272,112.86491744361588,116.56290195353552,155212000,41.7384875483144
2022-05-05,113.42377471923828,120.6617475086517,112.02091912506653,119.6537653981176,180580000,37.14891360403182
2022-05-12,111.87113189697266,117.5283350936306,109.59441690965788,111.4103170746912,144042000,36.36895721427123
2022-05-19,105.34056091308594,113.0520370480874,101.7261799765778,111.3137721320756,196622000,33.21057373746876
2022-05-26,113.59895324707033,116.84557704122348,104.99072301986926,105.55057136545904,140144000,40.27416092262685
2022-06-02,116.68531799316406,118.83563258316089,112.77384441479184,113.64970079664158,125268000,42.71260657901067
2022-06-09,109.87010955810548,117.79208313631432,105.85064197787798,115.7930522839514,149894000,38.93269321728823
2022-06-16,111.50585174560548,113.23317447264614,105.13059906595936,107.6396652505465,141762000,40.2983221279414
2022-06-23,111.72731018066406,118.68784177368497,110.50559584574444,112.4175376614773,143532000,40.49234762644925
2022-06-30,114.67037200927734,115.80350141242428,105.74862478435232,109.97858982237828,134324000,43.1371471534001
2022-07-07,111.65814208984376,119.86726175334248,111.29585958107428,115.46113647298128,151912000,41.12261554441341
2022-07-14,114.15928649902344,115.78160733043346,108.78474886411912,110.3035484835608,157822400,43.48276187156978
2022-07-21,113.0644760131836,114.66688690962188,104.26615235713392,114.54744986873555,178114200,42.67633972019598
2022-07-28,118.22005462646484,118.85703697688334,111.32371797093975,112.26824936597416,120710000,47.6042681001677
2022-08-04,120.08123016357422,121.2059003546706,116.0105073989321,117.74231011313016,84355800,49.29877571855034
2022-08-11,119.75279998779295,122.67894298332432,118.9864331807594,121.5045053097068,81533100,48.99763937562365
2022-08-18,114.15928649902344,121.11634021266866,113.24362531906196,119.66322375053105,85596900,44.06124220214771
2022-08-25,108.63545989990234,117.224774672726,108.28711134590444,114.6071754316229,113405700,39.79714686234876
2022-09-01,109.95919036865234,111.14855672402014,106.00790410211658,108.68521802895508,86954800,41.264105828263354
2022-09-08,105.37091827392578,112.1090003036283,104.0073738921362,108.66531208884174,118257300,37.82377616902838
2022-09-15,99.53854370117188,105.70931316420108,99.51863373110857,104.51497313697888,161372100,33.94908877754821
2022-09-22,100.2650909423828,101.20066203899049,96.88111765048848,98.98117132898342,118209600,34.844507050946305
2022-09-29,101.73812103271484,102.25566633478026,95.57729917734352,98.83188816654564,114095700,36.71761338783556
2022-10-06,97.83660888671876,103.24101173126928,96.79155563427275,101.02152079052632,96897100,33.93492651377767
2022-10-13,99.81722259521484,103.72869643787044,94.82088318631187,95.4777755170829,121932800,36.5632703663638
2022-10-20,94.3730010986328,104.60453810786024,94.12417964376472,100.344716015467,180209100,32.71093644607349
2022-10-27,86.6595458984375,96.4033960955028,86.59983117234387,93.86541392851652,206376300,28.180631192215827
2022-11-03,86.98799133300781,89.97882280294361,83.0566073745869,85.93796437876597,172499500,28.63386844271298
2022-11-10,98.52334594726562,99.9466050422443,91.2179513209835,91.9046934063728,153601600,42.385857512191606
2022-11-17,98.3541488647461,99.01104118041954,93.96494214916164,96.72188065379989,101923300,42.25723380275537
2022-11-24,100.97174835205078,100.97174835205078,93.94503254824345,98.00081942621844,88650400,45.036130278984245
2022-12-01,94.70144653320312,102.10636781116447,94.57703580669956,100.92198285838164,108074000,40.062405623902954
2022-12-08,94.8606948852539,99.32953395807314,91.46677397973268,95.23890837981644,136100800,40.242907332150324
2022-12-15,89.82455444335938,93.58673401285284,87.62497346737058,93.099046037326,142118000,36.49942646749482
2022-12-22,86.05241394042969,89.67525383792851,85.96284185850402,88.51077121232427,74821600,33.95186530407689
2022-12-29,88.29180908203125,91.11842491631822,86.57991616165626,86.61972850787761,85256000,36.773279142458854
2023-01-05,91.82508087158205,92.01418003236893,85.1666156538366,87.65483044750184,121599800,41.05192976409338
2023-01-12,91.34733581542967,93.14681132961738,90.14304082549972,91.96441578766536,83962300,40.65135367911199
2023-01-19,96.27400207519533,100.92198509809648,90.94921678792952,90.9591717724306,172596600,46.45392765862128
2023-01-26,100.95185089111328,101.7082703143887,96.36358220508426,97.816698733068,126627000,51.32060712450948
2023-02-02,99.5285873413086,108.30700844107488,97.99087248930825,106.28657933299488,216303800,49.83646271306682
2023-02-09,96.64225006103516,100.13570535964423,92.21323127008756,100.0660356570932,269718100,46.87586047164313
2023-02-16,91.36724853515624,97.41858102805594,90.44163234565724,95.08961567001704,124995500,41.9688183093491
2023-02-23,90.08332824707033,91.6956865329601,88.44110500592846,91.6956865329601,143314400,40.847984244164905
2023-03-02,94.20380401611328,95.846027131426,89.34680437356756,89.43638404560261,131356000,45.846437121284055
2023-03-09,96.09485626220705,96.79155335178928,89.516015884498,94.04456215364014,159468800,48.017459980962386
2023-03-16,103.72869873046876,107.00319028480114,95.41806290263186,96.11476000209454,222133400,55.73262894238706
2023-03-23,101.4196319580078,106.59611019839346,99.80726611042158,105.39082046435904,133077200,53.16240736371123
2023-03-30,104.45524597167967,106.03775440739336,99.81721790137556,100.9617981371685,116079100,56.03306852241653
2023-04-06,104.72398376464844,109.11319064142351,104.32089418951314,105.2713864543841,95908600,56.28848569946015
2023-04-13,104.52491760253906,109.06342628447676,103.31067523267345,105.96808665458065,105826200,56.02883534498749
2023-04-20,103.95760345458984,106.93351359788474,102.78316585395932,104.15666517961186,134781500,55.246691763253345
2023-04-27,105.61974334716795,108.63545843507468,103.92775274660436,104.7339394960478,120578800,57.134722967267884
2023-05-04,111.75070190429688,112.97490692724274,104.20643280681264,105.65955693251158,130067800,63.28716385784442
2023-05-11,120.9073257446289,121.70354985109104,114.38820053288272,115.3138166567983,169525200,70.17282457957981
2023-05-18,121.06657409667967,126.45107436393153,120.18077026904469,120.9869494036852,134591800,70.27723435409243
2023-05-25,122.78842163085938,125.78422665950262,122.31068106781134,124.61974400344812,127746900,71.44128563168736
2023-06-01,122.3604507446289,128.93929113866884,122.05190695268048,122.91780841767826,120682000,70.700133528971
2023-06-08,123.7936553955078,125.2666818434755,121.43483271256164,122.00711905792258,111322500,71.75682984267561
2023-06-15,120.68836975097656,126.10271985611564,120.29025387430032,123.29601393601985,126513900,66.18707866230136
2023-06-22,120.50920867919922,123.35074543758392,116.35886864010268,120.09119045801572,120484600,65.8694036454482
2023-06-29,122.0519027709961,122.78841977763858,118.6480269384745,119.5238757651768,74101900,67.32373416246395
2023-07-06,119.05609893798828,121.17605511519896,115.28396456569592,120.07128718798856,112021200,61.81523829941479
2023-07-13,122.20120239257812,126.67998897210144,120.48930941834506,120.9670499946029,116079000,65.0484730087694
2023-07-20,129.04876708984375,130.75069739047112,118.1254988000088,121.54431086184007,184353600,70.83808077743517
2023-07-27,128.0335693359375,133.43797932259864,127.24729261428382,131.17867622255224,126144600,69.01287311409054
2023-08-03,129.5364532470703,131.8455238147228,127.1726568382762,127.76484556772137,87729800,70.23552600644004
2023-08-10,128.5013427734375,132.0216709947309,127.8544131157973,131.34786060339374,82891000,68.2384393679112
2023-08-17,132.58203125,133.43797766580917,126.4012996029462,129.835032657151,111202500,71.65962810582919
2023-08-24,136.28448486328125,136.6477696676989,127.43639421799918,134.091882395249,108650700,74.35837194607946
2023-08-31,134.73184204101562,137.92671633460597,134.05505494574317,136.40393018338597,78358100,71.29241492621107
2023-09-07,136.85182189941406,137.61222791886803,133.32851622145793,133.96549863955175,83575300,72.93343606095038
2023-09-14,133.95553588867188,139.2703593566052,133.88587376750613,137.73762563551216,121198400,67.27537011723709
2023-09-21,130.84027099609375,132.56211108625874,127.5856823507545,131.765879451207,93184400,61.728297552816464
2023-09-28,135.6276092529297,135.9261980501909,130.0739122965566,130.0739122965566,103112700,66.32362911579906
2023-10-05,141.031982421875,141.54953524468698,133.8211422947085,135.48824890049323,93042500,70.61331564517722
2023-10-12,138.62342834472656,141.7088209188597,137.31960615713993,141.4898567910511,90686300,66.54502809375347
2023-10-19,126.0728530883789,140.34028201063947,125.49558548993762,139.1409607742472,152897100,50.2868639483219
2023-10-26,126.96862030029295,127.13781707865934,120.88742292327548,123.88323556929232,143100700,51.203217963272614
2023-11-02,132.6317901611328,132.91046899102855,127.50607398248934,128.94923546306163,93287400,56.64432409617139
2023-11-09,135.73709106445312,136.59303751542356,130.25305623130197,132.73132350125127,93417500,59.32273117974217
2023-11-16,139.35992431640625,140.43483482094024,134.84131820363248,136.3143521469881,97704300,62.25259267509603
2023-11-23,135.75698852539062,139.01854838646068,135.65248775987334,138.88218559419508,64776600,57.794256179582085
2023-11-30,130.81040954589844,136.3143541660665,128.78998052287812,135.75698134346038,113884700,52.26047638526284
2023-12-07,133.3384552001953,139.34002805056755,132.20382986497216,135.9560620155112,137911700,54.650354433557965
2023-12-14,139.00161743164062,142.4035035415894,130.44215354101368,134.1346705135712,168056600,59.53703686053323
2023-12-21,140.77325439453125,143.26645068653352,139.8108175699792,140.10641459636395,65054700,60.954499517328976
2023-12-28,139.6983184814453,141.59931804492354,137.09067448950236,141.18129982241138,66111400,59.59047150915832
2024-01-04,143.1221160888672,143.8436892574364,136.2048820907179,139.19073980389237,87553400,62.47113878621108
2024-01-11,142.21640014648438,145.96863220230662,139.84761486962495,144.21195321477262,68549700,61.22769589371119
2024-01-18,149.64125061035156,150.85550070014855,142.6742488694187,142.76382096124178,101235500,67.02256552646807
2024-01-25,141.1315460205078,154.4683712290794,140.8827245413415,151.02469046205792,132386400,56.584277209628084
2024-02-01,145.988525390625,146.30702416148435,137.51864803058592,143.0126303330515,139852000,60.37732640409424
2024-02-08,146.4463653564453,149.98461459520243,144.4259362131857,146.2771685774419,92145400,60.72564974222238
2024-02-15,143.1619110107422,144.0775721574736,140.13624875140607,143.77899855614774,83699200,56.8636874558812
2024-02-22,136.78213500976562,145.51079667288576,135.9958658248756,145.43117197784437,124049800,50.18709590751216
2024-02-29,131.9351043701172,139.34003433918252,130.929871018225,137.69781858064272,159201300,45.7883414505602
2024-03-07,140.1063995361328,141.51970368304296,132.03463032915775,133.25882772633037,111772800,53.23051892034621
2024-03-14,148.97438049316406,152.2090595437672,140.46469852490907,141.62918116070338,160298900,59.69693877097274
2024-03-21,151.2237548828125,152.4778097557478,147.31227306738896,149.61139644805868,90119600,61.163704721784036
2024-03-28,155.63284301757812,156.2598779609097,150.61660903149584,151.28344872648583,80439700,63.934393482409845
2024-04-04,156.91677856445312,159.13626186808077,150.36878266887888,154.34893912124758,94993400,64.72364029553121
2024-04-11,156.1404571533203,160.93772730341846,154.3190821303801,157.5935660654862,87601800,63.81431198405395
2024-04-18,160.34054565429688,160.62917184903918,153.18443844738567,156.18522447450087,86925000,66.55226535202775
2024-04-25,164.78948974609375,175.58833238642228,152.04783802016925,152.6370425203441,183257200,69.20983366880877
2024-05-02,170.35313415527344,172.652242098589,164.20225954535678,165.88429510543986,90628400,72.18606858892694
2024-05-09,173.060302734375,173.2255205444955,164.9785715725899,170.34316151919887,90014500,73.52697762894124
2024-05-16,177.16087341308594,179.1016776968131,173.22949751797577,173.77690774847733,82184200,75.45706562635291
2024-05-23,176.56370544433594,179.0618826718888,173.71718727798586,177.93720479058072,57008100,74.60401914799476
2024-05-30,176.2352752685547,177.13102647161713,170.16402542202067,175.85706178035375,96972500,74.10780633828635
2024-06-06,178.71351623535156,181.2216407095271,173.55794306900555,176.59355261660806,79097100,75.43550277175882
2024-06-13,175.8180389404297,179.27561230566968,174.99100977195764,177.20306002880108,59231700,70.86342710638414
2024-06-20,184.70606994628903,185.264061805554,175.82799374952427,176.07709834413453,126972900,75.72677355113245
2024-06-27,186.71885681152344,186.94802880286505,182.0755430842134,184.98011144365864,67838600,76.67622444121149
2024-07-04,191.9699859619141,192.61765188536268,186.6491149843581,186.6491149843581,48652400,78.98563363969699
2024-07-11,181.9659423828125,191.7208880538456,180.9695238785516,190.65471295629928,73223800,65.6492172025946
2024-07-18,173.7454833984375,184.5566298578062,172.94836078735528,182.88263892542727,103690300,57.115295654307936
2024-07-25,172.5298614501953,175.2799863086989,165.2709640537418,173.6259279088946,97218500,55.956892237385574
2024-08-01,160.1742706298828,175.0507912354987,156.0391400203161,171.36404590101978,126474100,45.79115908617075
2024-08-08,161.44967651367188,166.10294874335727,158.9586304461226,161.76254727769793,76951300,46.86426210623555
2024-08-15,167.0296173095703,169.79965917976915,160.9116090863353,161.62903153371002,76238500,51.39737829299854
2024-08-22,163.91082763671875,168.81320436524743,162.69519596618224,168.43456050599033,74322600,48.88696959291019
2024-08-29,157.2447967529297,167.02963345337844,156.87612678333463,165.465249153165,79576400,43.94623980088387
2024-09-05,151.6050567626953,160.43831154354746,147.66920703825724,157.2148973415503,106589600,40.24079004634623
2024-09-12,160.44497680664062,161.26312280572637,153.15157212688604,154.4585961371858,80736900,47.686512133622614
2024-09-19,162.6200408935547,166.231819126277,161.66221326114984,164.44588887546593,111941300,49.358439695260216
2024-09-26,166.9302215576172,170.05312166035213,163.12887229056398,164.6553981344333,77283400,52.59187837327567
2024-10-03,162.6898651123047,169.51433523521274,160.75426631287192,165.44360988846796,67851400,49.259609117340496
2024-10-10,166.3615264892578,168.70618314803738,161.27309676313445,161.74203113972106,58626100,52.090283682899575
2024-10-17,164.1066436767578,167.54880949982203,163.26156615464373,167.0000701204947,64301600,50.236736722873246
2024-10-24,175.7401885986328,183.372818181948,162.40054132033598,164.21640228283707,126803500,58.45118328897666
2024-10-31,177.92520141601562,178.23449529525598,169.10027791711138,174.3233953311525,110328600,59.7936116574529
2024-11-07,180.08030700683594,183.6072712572727,178.48393279460944,178.70343462939442,72290800,61.12766245445689
2024-11-14,176.92747497558594,180.03540962144282,172.35287591025977,179.34197991584392,89482800,58.09095614195224
2024-11-21,170.43226623535156,175.1814561211013,164.93476353619764,175.05673985622616,112103000,52.32404480210384
2024-11-28,175.69029235839844,176.02951694382102,168.36695696551732,169.67398098076288,59805400,56.12156577895454
2024-12-05,196.2635040283203,196.44308814729013,173.15607015666114,176.9175170757861,125334700,67.14783918385385
2024-12-12,189.93360900878903,202.6491336312673,189.0646039194836,196.07661964140613,128097500,61.98659383863876
2024-12-19,197.34518432617188,197.44506138722352,186.1579170714573,193.06005755756703,94346600,65.34537965275383
2024-12-26,190.2232818603516,197.9344977254107,189.36425993005457,196.51611551332488,49165600,59.871031155876956
2025-01-02,195.1676483154297,201.90996691026223,188.49525737746444,191.26709336988125,81205600,62.23635584618231
2025-01-09,196.7558441162109,197.57491832048345,188.4453197107881,195.19762174278324,60469000,62.990959095336606
2025-01-16,199.8023681640625,203.6080300125448,194.07889307073185,195.60215155102364,70041300,64.45809623588099
2025-01-23,196.9556121826172,202.33949327699293,192.39082052854508,199.7524289777113,81100400,61.985335195164254
2025-01-30,193.0800323486328,208.46250142653443,189.69389069585745,199.5326724905184,120330100,58.68467721540909
2025-02-06,185.218978881836,193.6094290775503,183.4210394212204,190.772664570678,97648700,52.56994000124564
2025-02-13,186.91705322265625,187.9358815012876,183.3710900310155,185.71840661486092,58360000,53.69238766193285
2025-02-20,174.50119018554688,187.2566623271929,173.3924527442382,186.2877649576968,94788300,45.258669156394696
2025-02-27,174.79087829589844,176.38904845554265,167.34934371618195,175.73979420965995,129661700,45.47387272971169
2025-03-06,168.80767822265625,176.6986819364946,163.05423858198034,172.35364137561825,108054400,41.81727338727949
2025-03-13,166.27999877929688,168.4600067138672,158.8000030517578,167.97999572753906,101228900,40.341431297349786
2025-03-20,167.13999938964844,172.91000366210938,163.02999877929688,163.8249969482422,104946000,41.10305143909578
2025-03-27,158.86000061035156,167.44000244140625,152.2100067138672,166.7100067138672,127254000,36.2983278652577
2025-04-03,161.05999755859375,161.8699951171875,142.66000366210938,152.8350067138672,197855200,38.36006366830761
2025-04-10,155.5,164.02999877929688,152.1999969482422,158.75999450683594,108720700,35.25454266160415
2025-04-17,157.72000122070312,160.02000427246094,148.39999389648438,156.61000061035156,70147200,37.43258665921558
2025-04-24,163.85000610351562,168.24000549316406,158.08999633789062,158.52499389648438,100969526,43.122315197394826
